,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
110,207003,031/050,020/050,051/100,--,--,--,51,04,B,06,24
111,207003,--,--,--,020/025,--,--,80,01,O,10,10
112,214450,033/050,041/050,074/100,--,--,--,74,03,A+,09,27
113,214451,019/050,024/050,043/100,--,--,--,43,04,P,04,16
114,214452,028/050,029/050,057/100,--,--,--,57,04,B+,07,28
115,214453,037/050,030/050,067/100,--,--,--,67,04,A,08,32
116,214454,--,--,--,023/025,038/050,--,81,02,O,10,20
117,214455,--,--,--,023/025,036/050,--,78,02,A+,09,18
118,214456,--,--,--,022/025,040/050,--,82,01,O,10,10
119,210258D,--,--,--,PP,--,--,PP,00,P,00,00
120,214441,022/050,010/050,032/100,--,--,--,FF,04,F,00,00
121,214442,025/050,014/050,039/100,--,--,--,FF,04,F,00,00
122,214443,018/050,010/050,028/100,--,--,--,FF,04,F,00,00
123,214444,020/050,020/050,040/100,--,--,--,40,04,P,04,16
124,214445,021/050,013/050,034/100,--,--,--,FF,04,F,00,00
125,214446,--,--,--,018/025,020/050,--,50,01,B,06,06
126,214447,--,--,--,019/025,000/050,--,FF,02,F,00,00
127,214448,--,--,--,018/025,033/050,--,68,01,A,08,08
128,214449,--,--,--,019/025,--,--,76,01,A+,09,09
129,202054A,--,--,--,PP,--,--,PP,00,P,00,00
130,207003,022/050,009/050,031/100,--,--,--,FF,04,F,00,00
131,207003,--,--,--,015/025,--,--,60,01,A,08,08
132,214450,029/050,007/050,036/100,--,--,--,FF,03,F,00,00
133,214451,023/050,AB/050,023/100,--,--,--,FF,04,F,00,00
134,214452,037/050,022/050,059/100,--,--,--,59,04,B+,07,28
135,214453,019/050,012/050,031/100,--,--,--,FF,04,F,00,00
136,214454,--,--,--,014/025,010/050,--,FF,02,F,00,00
137,214455,--,--,--,014/025,AB/050,--,FF,02,F,00,00
138,214456,--,--,--,013/025,012/050,--,FF,01,F,00,00
139,210258A,--,--,--,PP,--,--,PP,00,P,00,00
140,214441,010/050,012/050,022/100,--,--,--,FF,04,F,00,00
141,214442,023/050,027/050,050/100,--,--,--,50,04,B,06,24
142,214443,032/050,020/050,052/100,--,--,--,52,04,B,06,24
143,214444,025/050,025/050,050/100,--,--,--,50,04,B,06,24
144,214445,030/050,023/050,053/100,--,--,--,53,04,B,06,24
145,214446,--,--,--,022/025,031/050,--,70,01,A+,09,09
146,214447,--,--,--,022/025,031/050,--,70,02,A+,09,18
147,214448,--,--,--,022/025,034/050,--,74,01,A+,09,09
148,214449,--,--,--,019/025,--,--,76,01,A+,09,09
149,202054A,--,--,--,PP,--,--,PP,00,P,00,00
150,207003,028/050,015/050,043/100,--,--,--,FF,04,F,00,00
151,207003,--,--,--,019/025,--,--,76,01,A+,09,09
152,214450,026/050,022/050,048/100,--,--,--,48,03,C,05,15
153,214451,024/050,020/050,044/100,--,--,--,44,04,P,04,16
154,214452,028/050,027/050,055/100,--,--,--,55,04,B+,07,28
155,214453,033/050,025/050,058/100,--,--,--,58,04,B+,07,28
156,214454,--,--,--,020/025,024/050,--,58,02,B+,07,14
157,214455,--,--,--,020/025,027/050,--,62,02,A,08,16
158,214456,--,--,--,020/025,040/050,--,80,01,O,10,10
159,210258A,--,--,--,PP,--,--,PP,00,P,00,00
160,214441,018/050,023/050,041/100,--,--,--,41,04,P,04,16
161,214442,016/050,028/050,044/100,--,--,--,44,04,P,04,16
162,214443,030/050,021/050,051/100,--,--,--,51,04,B,06,24
163,214444,022/050,029/050,051/100,--,--,--,51,04,B,06,24
164,214445,034/050,031/050,065/100,--,--,--,65,04,A,08,32
165,214446,--,--,--,022/025,022/050,--,58,01,B+,07,07
166,214447,--,--,--,022/025,041/050,--,84,02,O,10,20
167,214448,--,--,--,021/025,036/050,--,76,01,A+,09,09
168,214449,--,--,--,020/025,--,--,80,01,O,10,10
169,202054A,--,--,--,PP,--,--,PP,00,P,00,00
170,207003,026/050,021/050,047/100,--,--,--,47,04,C,05,20
171,207003,--,--,--,023/025,--,--,92,01,O,10,10
172,214450,020/050,031/050,051/100,--,--,--,51,03,B,06,18
173,214451,022/050,020/050,042/100,--,--,--,42,04,P,04,16
174,214452,030/050,022/050,052/100,--,--,--,52,04,B,06,24
175,214453,034/050,024/050,058/100,--,--,--,58,04,B+,07,28
176,214454,--,--,--,022/025,030/050,--,69,02,A,08,16
177,214455,--,--,--,022/025,044/050,--,88,02,O,10,20
178,214456,--,--,--,021/025,040/050,--,81,01,O,10,10
179,210258A,--,--,--,PP,--,--,PP,00,P,00,00
180,214441,015/050,25$/050,040/100,--,--,--,40,04,P,04,16
181,214442,028/050,026/050,054/100,--,--,--,54,04,B,06,24
182,214443,030/050,030/050,060/100,--,--,--,60,04,A,08,32
183,214444,016/050,037/050,053/100,--,--,--,53,04,B,06,24
184,214445,036/050,034/050,070/100,--,--,--,70,04,A+,09,36
185,214446,--,--,--,022/025,026/050,--,64,01,A,08,08
186,214447,--,--,--,020/025,032/050,--,69,02,A,08,16
187,214448,--,--,--,021/025,040/050,--,81,01,O,10,10
188,214449,--,--,--,020/025,--,--,80,01,O,10,10
189,202054A,--,--,--,PP,--,--,PP,00,P,00,00
190,207003,029/050,030/050,059/100,--,--,--,59,04,B+,07,28
191,207003,--,--,--,022/025,--,--,88,01,O,10,10
192,214450,027/050,030/050,057/100,--,--,--,57,03,B+,07,21
193,214451,025/050,022/050,047/100,--,--,--,47,04,C,05,20
194,214452,032/050,032/050,064/100,--,--,--,64,04,A,08,32
195,214453,039/050,029/050,068/100,--,--,--,68,04,A,08,32
196,214454,--,--,--,022/025,030/050,--,69,02,A,08,16
197,214455,--,--,--,022/025,034/050,--,74,02,A+,09,18
198,214456,--,--,--,022/025,040/050,--,82,01,O,10,10
199,210258A,--,--,--,PP,--,--,PP,00,P,00,00
200,214441,023/050,017/050,040/100,--,--,--,FF,04,F,00,00
201,214442,023/050,022/050,045/100,--,--,--,45,04,C,05,20
202,214443,018/050,011/050,029/100,--,--,--,FF,04,F,00,00
203,214444,020/050,029/050,049/100,--,--,--,49,04,C,05,20
204,214445,025/050,023/050,048/100,--,--,--,48,04,C,05,20
205,214446,--,--,--,017/025,023/050,--,53,01,B,06,06
206,214447,--,--,--,017/025,027/050,--,58,02,B+,07,14
207,214448,--,--,--,017/025,032/050,--,65,01,A,08,08
208,214449,--,--,--,016/025,--,--,64,01,A,08,08
209,202054A,--,--,--,PP,--,--,PP,00,P,00,00
210,207003,030/050,015/050,045/100,--,--,--,FF,04,F,00,00
211,207003,--,--,--,018/025,--,--,72,01,A+,09,09
212,214450,020/050,021/050,041/100,--,--,--,41,03,P,04,12
213,214451,017/050,006/050,023/100,--,--,--,FF,04,F,00,00
214,214452,025/050,026/050,051/100,--,--,--,51,04,B,06,24
215,214453,029/050,020/050,049/100,--,--,--,49,04,C,05,20
216,214454,--,--,--,017/025,025/050,--,56,02,B+,07,14
217,214455,--,--,--,016/025,027/050,--,57,02,B+,07,14
218,214456,--,--,--,017/025,039/050,--,74,01,A+,09,09
219,210258C,--,--,--,PP,--,--,PP,00,P,00,00
220,214441,030/050,003/050,033/100,--,--,--,FF,04,F,00,00
221,214442,013/050,033/050,046/100,--,--,--,46,04,C,05,20
222,214443,019/050,021/050,040/100,--,--,--,40,04,P,04,16
223,214444,018/050,009/050,027/100,--,--,--,FF,04,F,00,00
224,214445,020/050,027/050,047/100,--,--,--,47,04,C,05,20
225,214446,--,--,--,022/025,026/050,--,64,01,A,08,08
226,214447,--,--,--,021/025,033/050,--,72,02,A+,09,18
227,214448,--,--,--,021/025,036/050,--,76,01,A+,09,09
228,214449,--,--,--,020/025,--,--,80,01,O,10,10
229,202054A,--,--,--,PP,--,--,PP,00,P,00,00
230,207003,028/050,001/050,029/100,--,--,--,FF,04,F,00,00
231,207003,--,--,--,020/025,--,--,80,01,O,10,10
232,214450,023/050,033/050,056/100,--,--,--,56,03,B+,07,21
233,214451,019/050,029/050,048/100,--,--,--,48,04,C,05,20
234,214452,021/050,020/050,041/100,--,--,--,41,04,P,04,16
235,214453,028/050,028/050,056/100,--,--,--,56,04,B+,07,28
236,214454,--,--,--,023/025,005/050,--,FF,02,F,00,00
237,214455,--,--,--,023/025,031/050,--,72,02,A+,09,18
238,214456,--,--,--,023/025,042/050,--,86,01,O,10,10
239,210258D,--,--,--,PP,--,--,PP,00,P,00,00
240,214441,019/050,024/050,043/100,--,--,--,43,04,P,04,16
241,214442,026/050,020/050,046/100,--,--,--,46,04,C,05,20
242,214443,021/050,020/050,041/100,--,--,--,41,04,P,04,16
243,214444,020/050,027/050,047/100,--,--,--,47,04,C,05,20
244,214445,027/050,20$/050,047/100,--,--,--,47,04,C,05,20
245,214446,--,--,--,017/025,024/050,--,54,01,B,06,06
246,214447,--,--,--,017/025,024/050,--,54,02,B,06,12
247,214448,--,--,--,016/025,026/050,--,56,01,B+,07,07
248,214449,--,--,--,016/025,--,--,64,01,A,08,08
249,202054A,--,--,--,PP,--,--,PP,00,P,00,00
250,207003,013/050,001/050,014/100,--,--,--,FF,04,F,00,00
251,207003,--,--,--,020/025,--,--,80,01,O,10,10
252,214450,011/050,022/050,033/100,--,--,--,FF,03,F,00,00
253,214451,020/050,020/050,040/100,--,--,--,40,04,P,04,16
254,214452,025/050,032/050,057/100,--,--,--,57,04,B+,07,28
255,214453,031/050,023/050,054/100,--,--,--,54,04,B,06,24
256,214454,--,--,--,016/025,007/050,--,FF,02,F,00,00
257,214455,--,--,--,015/025,023/050,--,50,02,B,06,12
258,214456,--,--,--,015/025,040/050,--,73,01,A+,09,09
259,210258D,--,--,--,PP,--,--,PP,00,P,00,00
260,214441,013/050,007/050,020/100,--,--,--,FF,04,F,00,00
261,214442,015/050,25$/050,040/100,--,--,--,40,04,P,04,16
262,214443,025/050,012/050,037/100,--,--,--,FF,04,F,00,00
263,214444,016/050,025/050,041/100,--,--,--,41,04,P,04,16
264,214445,024/050,014/050,038/100,--,--,--,FF,04,F,00,00
265,214446,--,--,--,022/025,021/050,--,57,01,B+,07,07
266,214447,--,--,--,021/025,026/050,--,62,02,A,08,16
267,214448,--,--,--,021/025,034/050,--,73,01,A+,09,09
268,214449,--,--,--,020/025,--,--,80,01,O,10,10
269,202054A,--,--,--,PP,--,--,PP,00,P,00,00
270,207003,018/050,001/050,019/100,--,--,--,FF,04,F,00,00
271,207003,--,--,--,019/025,--,--,76,01,A+,09,09
272,214450,024/050,021/050,045/100,--,--,--,45,03,C,05,15
273,214451,022/050,022/050,044/100,--,--,--,44,04,P,04,16
274,214452,023/050,20$/050,043/100,--,--,--,43,04,P,04,16
275,214453,027/050,010/050,037/100,--,--,--,FF,04,F,00,00
276,214454,--,--,--,020/025,022/050,--,56,02,B+,07,14
277,214455,--,--,--,020/025,025/050,--,60,02,A,08,16
278,214456,--,--,--,019/025,030/050,--,65,01,A,08,08
279,210258A,--,--,--,PP,--,--,PP,00,P,00,00
280,214441,027/050,022/050,049/100,--,--,--,49,04,C,05,20
281,214442,032/050,025/050,057/100,--,--,--,57,04,B+,07,28
282,214443,025/050,022/050,047/100,--,--,--,47,04,C,05,20
283,214444,019/050,036/050,055/100,--,--,--,55,04,B+,07,28
284,214445,028/050,031/050,059/100,--,--,--,59,04,B+,07,28
285,214446,--,--,--,023/025,030/050,--,70,01,A+,09,09
286,214447,--,--,--,023/025,040/050,--,84,02,O,10,20
287,214448,--,--,--,023/025,037/050,--,80,01,O,10,10
288,214449,--,--,--,021/025,--,--,84,01,O,10,10
289,202054A,--,--,--,PP,--,--,PP,00,P,00,00
290,207003,028/050,020/050,048/100,--,--,--,48,04,C,05,20
291,207003,--,--,--,022/025,--,--,88,01,O,10,10
292,214450,025/050,025/050,050/100,--,--,--,50,03,B,06,18
293,214451,032/050,026/050,058/100,--,--,--,58,04,B+,07,28
294,214452,028/050,033/050,061/100,--,--,--,61,04,A,08,32
295,214453,031/050,025/050,056/100,--,--,--,56,04,B+,07,28
296,214454,--,--,--,023/025,030/050,--,70,02,A+,09,18
297,214455,--,--,--,022/025,030/050,--,69,02,A,08,16
298,214456,--,--,--,023/025,046/050,--,92,01,O,10,10
299,210258C,--,--,--,PP,--,--,PP,00,P,00,00
300,214441,018/050,034/050,052/100,--,--,--,52,04,B,06,24
301,214442,031/050,031/050,062/100,--,--,--,62,04,A,08,32
302,214443,026/050,025/050,051/100,--,--,--,51,04,B,06,24
303,214444,019/050,042/050,061/100,--,--,--,61,04,A,08,32
304,214445,036/050,037/050,073/100,--,--,--,73,04,A+,09,36
305,214446,--,--,--,023/025,028/050,--,68,01,A,08,08
306,214447,--,--,--,023/025,040/050,--,84,02,O,10,20
307,214448,--,--,--,023/025,045/050,--,90,01,O,10,10
308,214449,--,--,--,019/025,--,--,76,01,A+,09,09
309,202054A,--,--,--,PP,--,--,PP,00,P,00,00
310,207003,037/050,030/050,067/100,--,--,--,67,04,A,08,32
311,207003,--,--,--,022/025,--,--,88,01,O,10,10
312,214450,028/050,031/050,059/100,--,--,--,59,03,B+,07,21
313,214451,036/050,030/050,066/100,--,--,--,66,04,A,08,32
314,214452,032/050,035/050,067/100,--,--,--,67,04,A,08,32
315,214453,032/050,030/050,062/100,--,--,--,62,04,A,08,32
316,214454,--,--,--,023/025,040/050,--,84,02,O,10,20
317,214455,--,--,--,023/025,041/050,--,85,02,O,10,20
318,214456,--,--,--,023/025,044/050,--,89,01,O,10,10
319,210258C,--,--,--,PP,--,--,PP,00,P,00,00
320,214441,028/050,017/050,045/100,--,--,--,FF,04,F,00,00
321,214442,027/050,023/050,050/100,--,--,--,50,04,B,06,24
322,214443,028/050,021/050,049/100,--,--,--,49,04,C,05,20
323,214444,023/050,030/050,053/100,--,--,--,53,04,B,06,24
324,214445,027/050,030/050,057/100,--,--,--,57,04,B+,07,28
325,214446,--,--,--,023/025,032/050,--,73,01,A+,09,09
326,214447,--,--,--,021/025,020/050,--,54,02,B,06,12
327,214448,--,--,--,021/025,044/050,--,86,01,O,10,10
328,214449,--,--,--,020/025,--,--,80,01,O,10,10
329,202054A,--,--,--,PP,--,--,PP,00,P,00,00
330,207003,025/050,009/050,034/100,--,--,--,FF,04,F,00,00
331,207003,--,--,--,021/025,--,--,84,01,O,10,10
332,214450,023/050,027/050,050/100,--,--,--,50,03,B,06,18
333,214451,029/050,022/050,051/100,--,--,--,51,04,B,06,24
334,214452,020/050,024/050,044/100,--,--,--,44,04,P,04,16
335,214453,028/050,021/050,049/100,--,--,--,49,04,C,05,20
336,214454,--,--,--,021/025,022/050,--,57,02,B+,07,14
337,214455,--,--,--,020/025,027/050,--,62,02,A,08,16
338,214456,--,--,--,020/025,023/050,--,57,01,B+,07,07
339,210258A,--,--,--,PP,--,--,PP,00,P,00,00
340,214441,025/050,029/050,054/100,--,--,--,54,04,B,06,24
341,214442,030/050,026/050,056/100,--,--,--,56,04,B+,07,28
342,214443,034/050,020/050,054/100,--,--,--,54,04,B,06,24
343,214444,013/050,031/050,044/100,--,--,--,44,04,P,04,16
344,214445,031/050,028/050,059/100,--,--,--,59,04,B+,07,28
345,214446,--,--,--,022/025,024/050,--,61,01,A,08,08
346,214447,--,--,--,020/025,033/050,--,70,02,A+,09,18
347,214448,--,--,--,020/025,039/050,--,78,01,A+,09,09
348,214449,--,--,--,021/025,--,--,84,01,O,10,10
349,202054A,--,--,--,PP,--,--,PP,00,P,00,00
350,207003,031/050,008/050,039/100,--,--,--,FF,04,F,00,00
351,207003,--,--,--,020/025,--,--,80,01,O,10,10
352,214450,028/050,026/050,054/100,--,--,--,54,03,B,06,18
353,214451,018/050,22$/050,040/100,--,--,--,40,04,P,04,16
354,214452,029/050,031/050,060/100,--,--,--,60,04,A,08,32
355,214453,027/050,029/050,056/100,--,--,--,56,04,B+,07,28
356,214454,--,--,--,020/025,023/050,--,57,02,B+,07,14
357,214455,--,--,--,021/025,035/050,--,74,02,A+,09,18
358,214456,--,--,--,021/025,039/050,--,80,01,O,10,10
359,210258D,--,--,--,PP,--,--,PP,00,P,00,00
360,214441,034/050,022/050,056/100,--,--,--,56,04,B+,07,28
361,214442,029/050,031/050,060/100,--,--,--,60,04,A,08,32
362,214443,026/050,032/050,058/100,--,--,--,58,04,B+,07,28
363,214444,028/050,034/050,062/100,--,--,--,62,04,A,08,32
364,214445,033/050,027/050,060/100,--,--,--,60,04,A,08,32
365,214446,--,--,--,023/025,024/050,--,62,01,A,08,08
366,214447,--,--,--,022/025,043/050,--,86,02,O,10,20
367,214448,--,--,--,023/025,045/050,--,90,01,O,10,10
368,214449,--,--,--,021/025,--,--,84,01,O,10,10
369,202054A,--,--,--,PP,--,--,PP,00,P,00,00
370,207003,027/050,029/050,056/100,--,--,--,56,04,B+,07,28
371,207003,--,--,--,021/025,--,--,84,01,O,10,10
372,214450,025/050,032/050,057/100,--,--,--,57,03,B+,07,21
373,214451,029/050,020/050,049/100,--,--,--,49,04,C,05,20
374,214452,028/050,031/050,059/100,--,--,--,59,04,B+,07,28
375,214453,026/050,024/050,050/100,--,--,--,50,04,B,06,24
376,214454,--,--,--,021/025,025/050,--,61,02,A,08,16
377,214455,--,--,--,022/025,038/050,--,80,02,O,10,20
378,214456,--,--,--,022/025,043/050,--,86,01,O,10,10
379,210258D,--,--,--,PP,--,--,PP,00,P,00,00
380,214441,019/050,013/050,032/100,--,--,--,FF,04,F,00,00
381,214442,021/050,022/050,043/100,--,--,--,43,04,P,04,16
382,214443,023/050,021/050,044/100,--,--,--,44,04,P,04,16
383,214444,016/050,028/050,044/100,--,--,--,44,04,P,04,16
384,214445,030/050,024/050,054/100,--,--,--,54,04,B,06,24
385,214446,--,--,--,023/025,025/050,--,64,01,A,08,08
386,214447,--,--,--,022/025,033/050,--,73,02,A+,09,18
387,214448,--,--,--,022/025,043/050,--,86,01,O,10,10
388,214449,--,--,--,021/025,--,--,84,01,O,10,10
389,202054A,--,--,--,PP,--,--,PP,00,P,00,00
390,207003,016/050,011/050,027/100,--,--,--,FF,04,F,00,00
391,207003,--,--,--,020/025,--,--,80,01,O,10,10
392,214450,023/050,026/050,049/100,--,--,--,49,03,C,05,15
393,214451,031/050,020/050,051/100,--,--,--,51,04,B,06,24
394,214452,028/050,022/050,050/100,--,--,--,50,04,B,06,24
395,214453,016/050,24$/050,040/100,--,--,--,40,04,P,04,16
396,214454,--,--,--,020/025,022/050,--,56,02,B+,07,14
397,214455,--,--,--,020/025,031/050,--,68,02,A,08,16
398,214456,--,--,--,020/025,021/050,--,54,01,B,06,06
399,210258A,--,--,--,PP,--,--,PP,00,P,00,00
400,214441,013/050,017/050,030/100,--,--,--,FF,04,F,00,00
401,214442,027/050,020/050,047/100,--,--,--,47,04,C,05,20
402,214443,016/050,012/050,028/100,--,--,--,FF,04,F,00,00
403,214444,013/050,020/050,033/100,--,--,--,FF,04,F,00,00
404,214445,019/050,014/050,033/100,--,--,--,FF,04,F,00,00
405,214446,--,--,--,017/025,030/050,--,62,01,A,08,08
406,214447,--,--,--,017/025,040/050,--,76,02,A+,09,18
407,214448,--,--,--,016/025,037/050,--,70,01,A+,09,09
408,214449,--,--,--,017/025,--,--,68,01,A,08,08
409,202054A,--,--,--,PP,--,--,PP,00,P,00,00
410,207003,023/050,004/050,027/100,--,--,--,FF,04,F,00,00
411,207003,--,--,--,017/025,--,--,68,01,A,08,08
412,214450,022/050,020/050,042/100,--,--,--,42,03,P,04,12
413,214451,026/050,008/050,034/100,--,--,--,FF,04,F,00,00
414,214452,024/050,017/050,041/100,--,--,--,FF,04,F,00,00
415,214453,026/050,012/050,038/100,--,--,--,FF,04,F,00,00
416,214454,--,--,--,016/025,027/050,--,57,02,B+,07,14
417,214455,--,--,--,015/025,025/050,--,53,02,B,06,12
418,214456,--,--,--,015/025,020/050,--,46,01,C,05,05
419,210258C,--,--,--,PP,--,--,PP,00,P,00,00
420,214441,025/050,026/050,051/100,--,--,--,51,04,B,06,24
421,214442,033/050,028/050,061/100,--,--,--,61,04,A,08,32
422,214443,024/050,025/050,049/100,--,--,--,49,04,C,05,20
423,214444,027/050,028/050,055/100,--,--,--,55,04,B+,07,28
424,214445,036/050,032/050,068/100,--,--,--,68,04,A,08,32
425,214446,--,--,--,023/025,030/050,--,70,01,A+,09,09
426,214447,--,--,--,022/025,039/050,--,81,02,O,10,20
427,214448,--,--,--,022/025,039/050,--,81,01,O,10,10
428,214449,--,--,--,021/025,--,--,84,01,O,10,10
429,202054A,--,--,--,PP,--,--,PP,00,P,00,00
430,207003,026/050,031/050,057/100,--,--,--,57,04,B+,07,28
431,207003,--,--,--,022/025,--,--,88,01,O,10,10
432,214450,028/050,030/050,058/100,--,--,--,58,03,B+,07,21
433,214451,026/050,023/050,049/100,--,--,--,49,04,C,05,20
434,214452,033/050,025/050,058/100,--,--,--,58,04,B+,07,28
435,214453,029/050,026/050,055/100,--,--,--,55,04,B+,07,28
436,214454,--,--,--,022/025,040/050,--,82,02,O,10,20
437,214455,--,--,--,022/025,032/050,--,72,02,A+,09,18
438,214456,--,--,--,022/025,044/050,--,88,01,O,10,10
439,210258A,--,--,--,PP,--,--,PP,00,P,00,00
440,214441,034/050,028/050,062/100,--,--,--,62,04,A,08,32
441,214442,034/050,031/050,065/100,--,--,--,65,04,A,08,32
442,214443,042/050,030/050,072/100,--,--,--,72,04,A+,09,36
443,214444,039/050,024/050,063/100,--,--,--,63,04,A,08,32
444,214445,034/050,031/050,065/100,--,--,--,65,04,A,08,32
445,214446,--,--,--,024/025,035/050,--,78,01,A+,09,09
446,214447,--,--,--,024/025,044/050,--,90,02,O,10,20
447,214448,--,--,--,024/025,044/050,--,90,01,O,10,10
448,214449,--,--,--,021/025,--,--,84,01,O,10,10
449,202054A,--,--,--,PP,--,--,PP,00,P,00,00
450,207003,036/050,023/050,059/100,--,--,--,59,04,B+,07,28
451,207003,--,--,--,023/025,--,--,92,01,O,10,10
452,214450,041/050,036/050,077/100,--,--,--,77,03,A+,09,27
453,214451,037/050,020/050,057/100,--,--,--,57,04,B+,07,28
454,214452,039/050,030/050,069/100,--,--,--,69,04,A,08,32
455,214453,033/050,033/050,066/100,--,--,--,66,04,A,08,32
456,214454,--,--,--,023/025,044/050,--,89,02,O,10,20
457,214455,--,--,--,023/025,044/050,--,89,02,O,10,20
458,214456,--,--,--,023/025,046/050,--,92,01,O,10,10
459,210258C,--,--,--,PP,--,--,PP,00,P,00,00
460,214441,024/050,007/050,031/100,--,--,--,FF,04,F,00,00
461,214442,017/050,027/050,044/100,--,--,--,44,04,P,04,16
462,214443,026/050,020/050,046/100,--,--,--,46,04,C,05,20
463,214444,028/050,029/050,057/100,--,--,--,57,04,B+,07,28
464,214445,022/050,020/050,042/100,--,--,--,42,04,P,04,16
465,214446,--,--,--,022/025,026/050,--,64,01,A,08,08
466,214447,--,--,--,023/025,035/050,--,77,02,A+,09,18
467,214448,--,--,--,022/025,039/050,--,81,01,O,10,10
468,214449,--,--,--,021/025,--,--,84,01,O,10,10
469,202054A,--,--,--,PP,--,--,PP,00,P,00,00
470,207003,010/050,001/050,011/100,--,--,--,FF,04,F,00,00
471,207003,--,--,--,020/025,--,--,80,01,O,10,10
472,214450,022/050,029/050,051/100,--,--,--,51,03,B,06,18
473,214451,023/050,014/050,037/100,--,--,--,FF,04,F,00,00
474,214452,028/050,20$/050,048/100,--,--,--,48,04,C,05,20
475,214453,032/050,021/050,053/100,--,--,--,53,04,B,06,24
476,214454,--,--,--,022/025,008/050,--,FF,02,F,00,00
477,214455,--,--,--,019/025,026/050,--,60,02,A,08,16
478,214456,--,--,--,019/025,020/050,--,52,01,B,06,06
479,210258C,--,--,--,PP,--,--,PP,00,P,00,00
480,214441,016/050,017/050,033/100,--,--,--,FF,04,F,00,00
481,214442,023/050,025/050,048/100,--,--,--,48,04,C,05,20
482,214443,025/050,020/050,045/100,--,--,--,45,04,C,05,20
483,214444,029/050,027/050,056/100,--,--,--,56,04,B+,07,28
484,214445,021/050,021/050,042/100,--,--,--,42,04,P,04,16
485,214446,--,--,--,022/025,024/050,--,61,01,A,08,08
486,214447,--,--,--,020/025,033/050,--,70,02,A+,09,18
487,214448,--,--,--,020/025,021/050,--,54,01,B,06,06
488,214449,--,--,--,018/025,--,--,72,01,A+,09,09
489,202054A,--,--,--,PP,--,--,PP,00,P,00,00
490,207003,018/050,001/050,019/100,--,--,--,FF,04,F,00,00
491,207003,--,--,--,020/025,--,--,80,01,O,10,10
492,214450,032/050,023/050,055/100,--,--,--,55,03,B+,07,21
493,214451,023/050,014/050,037/100,--,--,--,FF,04,F,00,00
494,214452,018/050,012/050,030/100,--,--,--,FF,04,F,00,00
495,214453,035/050,021/050,056/100,--,--,--,56,04,B+,07,28
496,214454,--,--,--,020/025,011/050,--,FF,02,F,00,00
497,214455,--,--,--,020/025,022/050,--,56,02,B+,07,14
498,214456,--,--,--,020/025,040/050,--,80,01,O,10,10
499,210258A,--,--,--,PP,--,--,PP,00,P,00,00
500,214441,019/050,014/050,033/100,--,--,--,FF,04,F,00,00
501,214442,026/050,021/050,047/100,--,--,--,47,04,C,05,20
502,214443,020/050,017/050,037/100,--,--,--,FF,04,F,00,00
503,214444,015/050,035/050,050/100,--,--,--,50,04,B,06,24
504,214445,022/050,016/050,038/100,--,--,--,FF,04,F,00,00
505,214446,--,--,--,022/025,021/050,--,57,01,B+,07,07
506,214447,--,--,--,021/025,044/050,--,86,02,O,10,20
507,214448,--,--,--,021/025,043/050,--,85,01,O,10,10
508,214449,--,--,--,020/025,--,--,80,01,O,10,10
509,202054A,--,--,--,PP,--,--,PP,00,P,00,00
510,207003,024/050,003/050,027/100,--,--,--,FF,04,F,00,00
511,207003,--,--,--,020/025,--,--,80,01,O,10,10
512,214450,031/050,027/050,058/100,--,--,--,58,03,B+,07,21
513,214451,022/050,013/050,035/100,--,--,--,FF,04,F,00,00
514,214452,029/050,010/050,039/100,--,--,--,FF,04,F,00,00
515,214453,018/050,026/050,044/100,--,--,--,44,04,P,04,16
516,214454,--,--,--,019/025,025/050,--,58,02,B+,07,14
517,214455,--,--,--,019/025,030/050,--,65,02,A,08,16
518,214456,--,--,--,019/025,045/050,--,85,01,O,10,10
519,210258D,--,--,--,PP,--,--,PP,00,P,00,00
520,214441,014/050,011/050,025/100,--,--,--,FF,04,F,00,00
521,214442,031/050,020/050,051/100,--,--,--,51,04,B,06,24
522,214443,019/050,021/050,040/100,--,--,--,40,04,P,04,16
523,214444,017/050,023/050,040/100,--,--,--,40,04,P,04,16
524,214445,026/050,026/050,052/100,--,--,--,52,04,B,06,24
525,214446,--,--,--,022/025,030/050,--,69,01,A,08,08
526,214447,--,--,--,020/025,025/050,--,60,02,A,08,16
527,214448,--,--,--,020/025,043/050,--,84,01,O,10,10
528,214449,--,--,--,019/025,--,--,76,01,A+,09,09
529,202054A,--,--,--,PP,--,--,PP,00,P,00,00
530,207003,017/050,000/050,017/100,--,--,--,FF,04,F,00,00
531,207003,--,--,--,020/025,--,--,80,01,O,10,10
532,214450,016/050,024/050,040/100,--,--,--,40,03,P,04,12
533,214451,021/050,013/050,034/100,--,--,--,FF,04,F,00,00
534,214452,019/050,017/050,036/100,--,--,--,FF,04,F,00,00
535,214453,028/050,025/050,053/100,--,--,--,53,04,B,06,24
536,214454,--,--,--,016/025,020/050,--,48,02,C,05,10
537,214455,--,--,--,013/025,026/050,--,52,02,B,06,12
538,214456,--,--,--,014/025,010/050,--,FF,01,F,00,00
539,210258A,--,--,--,PP,--,--,PP,00,P,00,00
540,214441,017/050,23$/050,040/100,--,--,--,40,04,P,04,16
541,214442,019/050,028/050,047/100,--,--,--,47,04,C,05,20
542,214443,034/050,021/050,055/100,--,--,--,55,04,B+,07,28
543,214444,024/050,027/050,051/100,--,--,--,51,04,B,06,24
